product_a,product_b,co_occurrence_count,support_a,support_b,support_ab,lift,pair_type
"90214I - LETTER ""I"" BLING KEY RING","90214M - LETTER ""M"" BLING KEY RING",13,0.0007436377657816459,0.0017626969262972347,0.0003580478131541258,273.150462962963,Variant
90129A - PINK GLASS TASSLE BAG CHARM,90129C - GREEN GLASS TASSLE BAG CHARM,28,0.0020105761815577836,0.001404649113143109,0.0007711799052550402,273.06580714477565,Variant
84931A - PINK SCOTTIE DOG W FLOWER PATTERN,84931B - BLUE SCOTTIE DOG W FLOWER PATTERN,51,0.002258455436818332,0.0022859975762917263,0.001404649113143109,272.06993828974436,Variant
90129B - TURQUOISE GLASS TASSLE BAG CHARM,90129F - RED GLASS TASSLE BAG CHARM,19,0.001707612647350446,0.001129227718409166,0.0005233006499944916,271.381589299764,Variant
"84251B - GREETING CARD, STICKY GORDON","84251C - GREETING CARD, TWO SISTERS.",24,0.001680070507877052,0.0014597333920898976,0.000661011347361463,269.53046705845964,Variant
"90214B - LETTER ""B"" BLING KEY RING","90214G - LETTER ""G"" BLING KEY RING",14,0.0011016855789357718,0.001322022694722926,0.0003855899526275201,264.74583333333334,Variant
"90214I - LETTER ""I"" BLING KEY RING","90214L - LETTER ""L"" BLING KEY RING",13,0.0007436377657816459,0.0018453233447174176,0.0003580478131541258,260.9198452183527,Variant
90129C - GREEN GLASS TASSLE BAG CHARM,90129F - RED GLASS TASSLE BAG CHARM,15,0.001404649113143109,0.001129227718409166,0.0004131320921009144,260.45911047345766,Variant
72801E - 4 FESTIVE GREEN DINNER CANDLES,72801G - 4 BURGUNDY WINE DINNER CANDLES,11,0.000661011347361463,0.0017626969262972347,0.0003029635342073372,260.0182291666667,Variant
"90214S - LETTER ""S"" BLING KEY RING","90214Z - LETTER ""Z"" BLING KEY RING",11,0.002368623994711909,0.0004957585105210973,0.0003029635342073372,258.00258397932816,Variant
"90214J - LETTER ""J"" BLING KEY RING","90214V - LETTER ""V"" BLING KEY RING",15,0.002423708273658698,0.000661011347361463,0.0004131320921009144,257.86931818181813,Variant
90129A - PINK GLASS TASSLE BAG CHARM,90129F - RED GLASS TASSLE BAG CHARM,21,0.0020105761815577836,0.001129227718409166,0.0005783849289412802,254.7504176411627,Variant
"90214H - LETTER ""H"" BLING KEY RING","90214I - LETTER ""I"" BLING KEY RING",10,0.0014597333920898976,0.0007436377657816459,0.00027542139473394294,253.7246680642907,Variant
85019A - ROMANTIC IMAGES NOTEBOOK SET,85019B - BLOSSOM  IMAGES NOTEBOOK SET,16,0.0013495648341963205,0.0012944805552495319,0.00044067423157430867,252.24837168910113,Variant
"90214I - LETTER ""I"" BLING KEY RING","90214S - LETTER ""S"" BLING KEY RING",16,0.0007436377657816459,0.002368623994711909,0.00044067423157430867,250.18432385874246,Variant
23408 - PHOTO FRAME LINEN AND LACE SMALL,23409 - PHOTO FRAME LINEN AND LACE LARGE,17,0.0016249862289302633,0.0011567698578825603,0.000468216371047703,249.0863599677159,Variant
16169C - WRAP BLUE REINDEER,16169F - WRAP BLIZZARD,10,0.0011843119973559545,0.000936432742095406,0.00027542139473394294,248.3447332421341,Variant
90201B - BLACK ENAMEL FLOWER RING,90201D - GREEN ENAMEL FLOWER RING,21,0.0014872755315632918,0.0015699019499834748,0.0005783849289412802,247.71539961013644,Variant
16014 - SMALL CHINESE STYLE SCISSOR,16015 - MEDIUM CHINESE STYLE SCISSOR,34,0.0021207447394513607,0.001790239065770629,0.000936432742095406,246.64775224775224,Variant
17165B - ASS COL LARGE SAND GECKO P'WEIGHT,17165D - ASS COL LARGE SAND FROG P'WEIGHT,34,0.0015699019499834748,0.002423708273658698,0.000936432742095406,246.10685805422648,Variant
84660A - WHITE STITCHED WALL CLOCK,84660B - BLACK STITCHED WALL CLOCK,21,0.001404649113143109,0.001680070507877052,0.0005783849289412802,245.0877531340405,Variant
85230A - OPIUM SCENTED VOTIVE CANDLE,85230B - CINNAMON SCENTED VOTIVE CANDLE,22,0.001322022694722926,0.001872865484190812,0.0006059270684146745,244.72303921568627,Variant
72801C - 4 ROSE PINK DINNER CANDLES,72801D - 4 SKY BLUE DINNER CANDLES,23,0.0015423598105100804,0.001680070507877052,0.0006334692078880687,244.4625292740047,Variant
16169N - WRAP BLUE RUSSIAN FOLKART,16169P - WRAP GREEN RUSSIAN FOLKART,18,0.0015423598105100804,0.001322022694722926,0.0004957585105210973,243.13392857142858,Variant
20694 - FLORAL PINK MONSTER,20695 - FLORAL BLUE MONSTER,22,0.0014872755315632918,0.001680070507877052,0.0006059270684146745,242.4942319368549,Variant
90129C - GREEN GLASS TASSLE BAG CHARM,90129E - PURPLE GLASS TASSLE BAG CHARM,20,0.001404649113143109,0.0016249862289302633,0.0005508427894678859,241.329345297441,Variant
84625A - PINK NEW BAROQUECANDLESTICK CANDLE,84625C - BLUE NEW BAROQUE CANDLESTICK CANDLE,38,0.002230913297344938,0.001955491902610995,0.0010466012999889832,239.90679881759695,Variant
84508B - STRIPES DESIGN TEDDY,84508C - BLUE CIRCLES DESIGN TEDDY,21,0.0020381183210311776,0.0011843119973559545,0.0005783849289412802,239.61910747957265,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",15,0.0019004076236642062,0.0009088906026220116,0.0004131320921009144,239.18313570487484,Variant
72131 - COLUMBIAN CANDLE RECTANGLE,72133 - COLUMBIAN CANDLE RECTANGLE,11,0.0014872755315632918,0.000853806323675223,0.0003029635342073372,238.58303464755082,Variant
21375 - LARGE CAMPHOR WOOD FIELD MUSHROOM,21377 - SMALL CAMPHOR WOOD FIELD  MUSHROOM,39,0.001680070507877052,0.002699129668392641,0.0010741434394623774,236.870525259284,Variant
90201A - PURPLE ENAMEL FLOWER RING,90201B - BLACK ENAMEL FLOWER RING,19,0.0014872755315632918,0.0014872755315632918,0.0005233006499944916,236.57475994513032,Variant
47592A - CAROUSEL CHILDRENS OVERALL,47592B - SCOTTIE DOGS CHILDRENS OVERALL,19,0.0027817560868128237,0.0007987220447284345,0.0005233006499944916,235.52475247524754,Variant
79323G - GOLD  CHERRY LIGHTS,79323S - SILVER CHERRY LIGHTS,22,0.001680070507877052,0.0015423598105100804,0.0006059270684146745,233.8337236533958,Variant
16014 - SMALL CHINESE STYLE SCISSOR,16016 - LARGE CHINESE STYLE SCISSOR,52,0.0021207447394513607,0.002891924644706401,0.0014321912526165032,233.52084106369819,Variant
20854 - BLUE PATCH PURSE PINK HEART,20855 - PINK PATCH PURSE BLUE HEART,32,0.002947008923653189,0.0012944805552495319,0.0008813484631486173,231.0312189302048,Variant
"90214G - LETTER ""G"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",10,0.001322022694722926,0.0009088906026220116,0.00027542139473394294,229.2171717171717,Variant
85230F - JASMINE VOTIVE CANDLE,85230G - ORANGE VOTIVE CANDLE,18,0.001707612647350446,0.0012669384157761375,0.0004957585105210973,229.15287517531561,Variant
"90214S - LETTER ""S"" BLING KEY RING","90214V - LETTER ""V"" BLING KEY RING",13,0.002368623994711909,0.000661011347361463,0.0003580478131541258,228.6841085271318,Variant
"90214G - LETTER ""G"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",13,0.001322022694722926,0.0011843119973559545,0.0003580478131541258,228.6841085271318,Variant
"90214L - LETTER ""L"" BLING KEY RING","90214V - LETTER ""V"" BLING KEY RING",10,0.0018453233447174176,0.000661011347361463,0.00027542139473394294,225.7960199004975,Variant
"90214L - LETTER ""L"" BLING KEY RING","90214T - LETTER ""T"" BLING KEY RING",10,0.0018453233447174176,0.000661011347361463,0.00027542139473394294,225.7960199004975,Variant
20700 - GREEN CAT FLORAL CUSHION COVER,20701 - PINK CAT FLORAL CUSHION COVER,32,0.002836840365759612,0.0013771069736697146,0.0008813484631486173,225.60310679611652,Variant
"90214G - LETTER ""G"" BLING KEY RING","90214M - LETTER ""M"" BLING KEY RING",19,0.001322022694722926,0.0017626969262972347,0.0005233006499944916,224.5611979166667,Variant
21376 - LARGE  TALL CAMPHOR WOOD TOADSTOOL,21378 - SMALL TALL CAMPHOR WOOD TOADSTOOL,25,0.0012669384157761375,0.002423708273658698,0.0006885534868348573,224.23418972332016,Variant
"90214M - LETTER ""M"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",13,0.0017626969262972347,0.0009088906026220116,0.0003580478131541258,223.48674242424244,Variant
84970l - SINGLE HEART ZINC T-LIGHT HOLDER,84970s - HANGING HEART ZINC T-LIGHT HOLDER,39,0.001790239065770629,0.002699129668392641,0.0010741434394623774,222.29387755102036,Variant
85230E - STRAWBRY SCENTED VOTIVE CANDLE,85230F - JASMINE VOTIVE CANDLE,25,0.0018177812052440233,0.001707612647350446,0.0006885534868348573,221.82306940371458,Variant
"90214E - LETTER ""E"" BLING KEY RING","90214I - LETTER ""I"" BLING KEY RING",11,0.0018453233447174176,0.0007436377657816459,0.0003029635342073372,220.77833056937536,Variant
22345 - PARTY PIZZA DISH BLUE POLKADOT,22346 - PARTY PIZZA DISH GREEN POLKADOT,80,0.0035253938525944693,0.002836840365759612,0.0022033711578715435,220.31553398058256,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214E - LETTER ""E"" BLING KEY RING",28,0.0019004076236642062,0.0018453233447174176,0.0007711799052550402,219.90568894657147,Variant
37444A - YELLOW BREAKFAST CUP AND SAUCER,37444C - PINK BREAKFAST CUP AND SAUCER,14,0.0011843119973559545,0.0014872755315632918,0.0003855899526275201,218.91128337639967,Variant
85230B - CINNAMON SCENTED VOTIVE CANDLE,85230E - STRAWBRY SCENTED VOTIVE CANDLE,27,0.001872865484190812,0.0018177812052440233,0.0007436377657816459,218.43048128342247,Variant
22344 - PARTY PIZZA DISH PINK POLKADOT,22346 - PARTY PIZZA DISH GREEN POLKADOT,82,0.003663104549961441,0.002836840365759612,0.002258455436818332,217.33381998686036,Variant
46775D - SUNSET COLOUR CHUNKY KNITTED THROW,46775E - CANDY POP CHUNKY KNITTED THROW,29,0.0026165032499724577,0.001404649113143109,0.0007987220447284345,217.32342621259028,Variant
84877B - GREEN ROUND COMPACT MIRROR,84877D - BLUE ROUND COMPACT MIRROR,11,0.0011843119973559545,0.0011843119973559545,0.0003029635342073372,216.0021633315306,Variant
"84251B - GREETING CARD, STICKY GORDON","84251G - GREETING CARD, OVERCROWDED POOL.",33,0.001680070507877052,0.0025063346920788806,0.0009088906026220116,215.84651414159612,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214F - LETTER ""F"" BLING KEY RING",11,0.0019004076236642062,0.0007436377657816459,0.0003029635342073372,214.37895866881374,Variant
16015 - MEDIUM CHINESE STYLE SCISSOR,16016 - LARGE CHINESE STYLE SCISSOR,40,0.001790239065770629,0.002891924644706401,0.0011016855789357718,212.79413919413918,Variant
"90214B - LETTER ""B"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",10,0.0011016855789357718,0.0011843119973559545,0.00027542139473394294,211.093023255814,Variant
"90214M - LETTER ""M"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",16,0.0017626969262972347,0.0011843119973559545,0.00044067423157430867,211.09302325581396,Variant
72128 - COLUMBIAN CANDLE ROUND,72130 - COLUMBIAN CANDLE ROUND,29,0.002423708273658698,0.0015699019499834748,0.0007987220447284345,209.91467304625198,Variant
22344 - PARTY PIZZA DISH PINK POLKADOT,22345 - PARTY PIZZA DISH BLUE POLKADOT,98,0.003663104549961441,0.0035253938525944693,0.002699129668392641,209.00986842105266,Variant
90120B - BLUE MURANO TWIST BRACELET,90120C - GREEN MURANO TWIST BRACELET,14,0.0011567698578825603,0.001597444089456869,0.0003855899526275201,208.66666666666666,Variant
90059A - DIAMANTE HAIR GRIP PACK/2 CRYSTAL,90059D - DIAMANTE HAIR GRIP PACK/2 PERIDOT,11,0.001322022694722926,0.0011016855789357718,0.0003029635342073372,208.01458333333332,Variant
84926D - LA PALMIERA TILE COASTER,84926E - FLOWERS TILE COASTER,14,0.0012944805552495319,0.0014321912526165032,0.0003855899526275201,207.9836333878887,Variant
"90214H - LETTER ""H"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",10,0.0014597333920898976,0.0009088906026220116,0.00027542139473394294,207.5929102344197,Variant
"90214J - LETTER ""J"" BLING KEY RING","90214T - LETTER ""T"" BLING KEY RING",12,0.002423708273658698,0.000661011347361463,0.0003305056736807315,206.29545454545453,Variant
84926A - WAKE UP COCKEREL TILE COASTER,84926E - FLOWERS TILE COASTER,15,0.001404649113143109,0.0014321912526165032,0.0004131320921009144,205.36199095022621,Variant
21031 - SPACE CADET BLACK,21032 - SPACE CADET WHITE,11,0.0010741434394623774,0.0013771069736697146,0.0003029635342073372,204.814358974359,Variant
"90214M - LETTER ""M"" BLING KEY RING","90214R - LETTER ""R"" BLING KEY RING",18,0.0017626969262972347,0.0013771069736697146,0.0004957585105210973,204.23250000000004,Variant
23216 - LAUREL HEART ANTIQUE GOLD,23217 - LAUREL HEART ANTIQUE SILVER,24,0.001211854136829349,0.0026715875289192465,0.000661011347361463,204.16869728209934,Variant
21264 - WHITE GOOSE FEATHER TREE 60CM,21265 - PINK GOOSE FEATHER TREE 60CM,13,0.001872865484190812,0.000936432742095406,0.0003580478131541258,204.15397923875432,Variant
85185C - COW  SOCK PUPPET,85185D - FROG SOCK PUPPET,10,0.0007436377657816459,0.0018177812052440233,0.00027542139473394294,203.74859708193043,Variant
85169C - EAU DE NIL LOVE BIRD CANDLE,85169D - PINK LOVE BIRD CANDLE,35,0.001955491902610995,0.002423708273658698,0.0009639748815688003,203.3898847631242,Variant
"90214F - LETTER ""F"" BLING KEY RING","90214S - LETTER ""S"" BLING KEY RING",13,0.0007436377657816459,0.002368623994711909,0.0003580478131541258,203.27476313522826,Variant
"90214E - LETTER ""E"" BLING KEY RING","90214M - LETTER ""M"" BLING KEY RING",24,0.0018453233447174176,0.0017626969262972347,0.000661011347361463,203.21641791044777,Variant
84660B - BLACK STITCHED WALL CLOCK,84660C - PINK STITCHED WALL CLOCK,29,0.001680070507877052,0.002341081855238515,0.0007987220447284345,203.07270973963352,Variant
"90214N - LETTER ""N"" BLING KEY RING","90214R - LETTER ""R"" BLING KEY RING",12,0.0011843119973559545,0.0013771069736697146,0.0003305056736807315,202.6493023255814,Variant
84926D - LA PALMIERA TILE COASTER,84926F - PSYCHEDELIC TILE COASTER,11,0.0012944805552495319,0.0011567698578825603,0.0003029635342073372,202.3242147922999,Variant
"90214L - LETTER ""L"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",16,0.0018453233447174176,0.0011843119973559545,0.00044067423157430867,201.64109684137455,Variant
"90214F - LETTER ""F"" BLING KEY RING","90214L - LETTER ""L"" BLING KEY RING",10,0.0007436377657816459,0.0018453233447174176,0.00027542139473394294,200.70757324488667,Variant
"90214K - LETTER ""K"" BLING KEY RING","90214T - LETTER ""T"" BLING KEY RING",11,0.0022859975762917263,0.000661011347361463,0.0003029635342073372,200.495983935743,Variant
62096A - PINK/YELLOW FLOWERS HANDBAG,62096B - PURPLE/TURQ FLOWERS HANDBAG,40,0.002451250413132092,0.002258455436818332,0.0011016855789357718,199.0024664291587,Variant
"90214I - LETTER ""I"" BLING KEY RING","90214J - LETTER ""J"" BLING KEY RING",13,0.0007436377657816459,0.002423708273658698,0.0003580478131541258,198.65488215488216,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214M - LETTER ""M"" BLING KEY RING",24,0.0019004076236642062,0.0017626969262972347,0.000661011347361463,197.32608695652175,Variant
72800C - 4 PINK DINNER CANDLE SILVER FLOCK,72800D - 4 BLUE DINNER CANDLES SILVER FLOCK,36,0.0021482868789247547,0.002341081855238515,0.0009915170210421946,197.1475113122172,Variant
"90214L - LETTER ""L"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",12,0.0018453233447174176,0.0009088906026220116,0.0003305056736807315,197.0583446404342,Variant
85180A - RED HEARTS LIGHT CHAIN,85180B - PINK HEARTS LIGHT CHAIN,36,0.002726671807866035,0.0018453233447174176,0.0009915170210421946,197.0583446404342,Variant
"90214D - LETTER ""D"" BLING KEY RING","90214G - LETTER ""G"" BLING KEY RING",13,0.0013771069736697146,0.001322022694722926,0.0003580478131541258,196.66833333333332,Variant
"90214N - LETTER ""N"" BLING KEY RING","90214S - LETTER ""S"" BLING KEY RING",20,0.0011843119973559545,0.002368623994711909,0.0005508427894678859,196.3656030286642,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214L - LETTER ""L"" BLING KEY RING",25,0.0019004076236642062,0.0018453233447174176,0.0006885534868348573,196.3443651308674,Variant
23033 - DRAWER KNOB CERAMIC RED,23034 - DRAWER KNOB CERAMIC BLACK,35,0.0020381183210311776,0.002423708273658698,0.0009639748815688003,195.14434889434892,Variant
85124B - BLUE JUICY FRUIT PHOTO FRAME,85124C - GREEN JUICY FRUIT PHOTO FRAME,66,0.002809298226286218,0.0033325988762807094,0.0018177812052440233,194.16042780748663,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214F - LETTER ""F"" BLING KEY RING",15,0.0028643825052330064,0.0007436377657816459,0.0004131320921009144,193.95299145299145,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214I - LETTER ""I"" BLING KEY RING",15,0.0028643825052330064,0.0007436377657816459,0.0004131320921009144,193.95299145299145,Variant
"90214A - LETTER ""A"" BLING KEY RING","90214Z - LETTER ""Z"" BLING KEY RING",10,0.0028643825052330064,0.0004957585105210973,0.00027542139473394294,193.95299145299143,Variant
20893 - HANGING BAUBLE T-LIGHT HOLDER SMALL,20894 - HANGING BAUBLE T-LIGHT HOLDER LARGE,32,0.0020932025999779664,0.002175829018398149,0.0008813484631486173,193.5136575616256,Variant
"90214H - LETTER ""H"" BLING KEY RING","90214M - LETTER ""M"" BLING KEY RING",18,0.0014597333920898976,0.0017626969262972347,0.0004957585105210973,192.67216981132077,Variant
"90214G - LETTER ""G"" BLING KEY RING","90214L - LETTER ""L"" BLING KEY RING",17,0.001322022694722926,0.0018453233447174176,0.000468216371047703,191.92661691542287,Variant
"90214D - LETTER ""D"" BLING KEY RING","90214H - LETTER ""H"" BLING KEY RING",14,0.0013771069736697146,0.0014597333920898976,0.0003855899526275201,191.81584905660378,Variant
21400 - RED PUDDING SPOON,21401 - BLUE PUDDING SPOON,58,0.0025063346920788806,0.0033325988762807094,0.001597444089456869,191.25093088729452,Variant
"90214H - LETTER ""H"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",12,0.0014597333920898976,0.0011843119973559545,0.0003305056736807315,191.1785870996051,Variant
23336 - EGG FRYING PAN PINK,23339 - EGG FRYING PAN BLUE,34,0.002341081855238515,0.0020932025999779664,0.000936432742095406,191.09473684210528,Variant
23065 - LARGE DECO JEWELLERY STAND,23066 - SMALL DECO JEWELLERY STAND,44,0.002726671807866035,0.002341081855238515,0.001211854136829349,189.8457516339869,Variant
"84251C - GREETING CARD, TWO SISTERS.","84251G - GREETING CARD, OVERCROWDED POOL.",25,0.0014597333920898976,0.0025063346920788806,0.0006885534868348573,188.2023636740618,Variant
79323B - BLACK CHERRY LIGHTS,79323G - GOLD  CHERRY LIGHTS,18,0.0015699019499834748,0.001680070507877052,0.0004957585105210973,187.96203623813633,Variant
"90214J - LETTER ""J"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",15,0.002423708273658698,0.0009088906026220116,0.0004131320921009144,187.5413223140496,Variant
21394 - RED POLKADOT BEAKER,21395 - BLUE POLKADOT BEAKER,89,0.004131320921009144,0.003167346039440344,0.002451250413132092,187.32823188405797,Variant
90209B - GREEN ENAMEL+GLASS HAIR COMB,90209C - PINK ENAMEL+GLASS HAIR COMB,33,0.0026715875289192465,0.0018177812052440233,0.0009088906026220116,187.15463917525773,Variant
"90214C - LETTER ""C"" BLING KEY RING","90214G - LETTER ""G"" BLING KEY RING",17,0.0019004076236642062,0.001322022694722926,0.000468216371047703,186.36352657004832,Variant
"90214D - LETTER ""D"" BLING KEY RING","90214N - LETTER ""N"" BLING KEY RING",11,0.0013771069736697146,0.0011843119973559545,0.0003029635342073372,185.76186046511629,Variant
"90214K - LETTER ""K"" BLING KEY RING","90214P - LETTER ""P"" BLING KEY RING",14,0.0022859975762917263,0.0009088906026220116,0.0003855899526275201,185.58305951077037,Variant
85121B - RETRO LAUNDRY TUB PINK,85121C - RETRO LAUNDRY TUB PISTACHIO,13,0.001322022694722926,0.0014597333920898976,0.0003580478131541258,185.53616352201257,Variant
90198A - VINTAGE ROSE BEAD BRACELET RASPBERR,90198B - VINTAGE ROSE BEAD BRACELET BLACK,21,0.0023135397157651207,0.0013495648341963205,0.0005783849289412802,185.24489795918367,Variant
17164B - ASS COL SMALL SAND GECKO P'WEIGHT,17164D - ASS COL SMALL SAND FROG P'WEIGHT,11,0.0022033711578715435,0.0007436377657816459,0.0003029635342073372,184.90185185185186,Variant
